transcript	symbol	MT_baseMean	RU_baseMean	MT_log2FoldChange	RU_log2FoldChange	MT_lfcSE	RU_lfcSE	MT_stat	RU_stat	MT_pvalue	RU_pvalue	MT_padj	RU_padj	interaction_MT_minus_RU
ENSMUST00000000188	Ccnd2	894.01493400926	497.973623255771	0.0171468025943162	-0.318121543274848	0.163097813137331	0.222474931452608	0.105132020255098	-1.42992085084703	0.916271051595974	0.152739736886314	0.937712953225029	0.225809868595741	0.3352683458691642
ENSMUST00000000194	Ccl12	0.106979663484675	0.219135447342871	0.127674668862884	-0.00995898039831306	0.791553500065178	0.85090169385206	0.161296322803665	-0.0117040316998647	0.871860019318635	0.990661747007116			0.13763364926119706
ENSMUST00000000199	Ncs1	105.584305268631	84.3886764122259	0.966618208473011	0.396112523204686	0.335559556457799	0.369331622558705	2.88061594393774	1.07251179972201	0.00396898941737091	0.283490216901908	0.00856302116817371	0.375821900659566	0.570505685268325
ENSMUST00000000201	Nalcn	17.2383657402711	25.8177291683892	-2.93718287001028	-1.37107295032653	0.811951641199777	0.649115060265744	-3.6174357202729	-2.11221867162537	0.000297536190643287	0.0346676977372458	0.000791130097560378	0.0634838556016926	-1.5661099196837498
ENSMUST00000000206	Btbd17	0.468360708318748	1.41100284152657	0.409715095286947	-0.875569147050916	0.800345408455231	1.09901724146002	0.511922841011544	-0.796683722529902	0.608705011749917	0.425634739784591		0.522328208129482	1.285284242337863
ENSMUST00000000219	Th	0.242859997047846	0.268444585917397	-0.258567624391774	-0.238288507264697	0.787928591766646	0.839254512639843	-0.328161240870863	-0.283928776879817	0.742789751834552	0.776464962865877			-0.020279117127077
ENSMUST00000000221	Scnn1g	0.213699140786976	0.507912855414383	0.196929458498245	0.526074179621011	0.787928591766646	0.881824187436205	0.249933129164284	0.59657490361033	0.802639062706614	0.550791230898083			-0.329144721122766
ENSMUST00000000253	Lhx2	19.4886948587367	70.760542361653	0.160646749116301	1.36450663657334	0.691446377959596	0.40969125416271	0.232334356266869	3.33057301738598	0.81627832995043	0.000866674301052212	0.858424416454947	0.0023448473676444	-1.203859887457039
ENSMUST00000000260	Gmpr	900.520472593811	1309.54218139541	-0.449104268734356	-0.310041511449978	0.15182583294381	0.158693577313407	-2.95802275559105	-1.95371178026739	0.00309619266590905	0.0507353123468215	0.00682972641527317	0.0882748510084652	-0.139062757284378
ENSMUST00000000275	Glra3	0.0	0.0											
ENSMUST00000000285	Dgke	67.9731671609909	53.5608151044839	0.358304760730699	0.789798674432878	0.394547167146719	0.445951413121502	0.908141764955208	1.77104198169161	0.363803326985094	0.076553720776348	0.454029295645208	0.125378628642335	-0.431493913702179
ENSMUST00000000287	Scpep1	1831.5068167702	1707.47582911024	-0.997442610989616	-0.937868556076656	0.123901361936737	0.144055264811474	-8.05029577882207	-6.51047747060163	8.25941854204845e-16	7.49123041219124e-11	7.56490014011645e-15	5.59151408951914e-10	-0.05957405491295997
ENSMUST00000000291	Mnt	243.14106192779	208.877495768794	-0.422017548855388	-0.315167021343348	0.232595147212076	0.256300089205963	-1.81438673125282	-1.2296797177081	0.0696182071044283	0.218817064854451	0.111399840683638	0.30363054212695	-0.10685052751204
ENSMUST00000000299	Itgb2	37.5910444121269	51.6727353650354	1.06446248915648	-0.0171083415227248	0.537389891939712	0.473070214337284	1.98080110013661	-0.0361644868017987	0.0476135834008165	0.971151202881735	0.0795544533118506	0.97993487704313	1.081570830679205
ENSMUST00000000304	Hddc2	240.929533293399	152.613482856873	-0.806014074061281	-0.322663088704436	0.253121128253407	0.295134105500137	-3.18430183850301	-1.0932761842541	0.00145103621904181	0.27427255618589	0.00342375898540276	0.365663375343121	-0.483350985356845
ENSMUST00000000305	Tpd52l1	214.208915630764	145.649987705245	-2.74546364059367	-2.46005563366652	0.290731466198344	0.311412268128942	-9.44329719962492	-7.89967475734745	3.61229698027949e-21	2.79632125191009e-15	4.93951933556904e-20	3.1639774801024e-14	-0.2854080069271503
ENSMUST00000000312	Cdh1	31.446773126695	42.6582885149284	4.72684056900914	5.01287402174062	0.785386344039608	0.721346866229876	6.01849090563097	6.94932529192293	1.76050602794315e-09	3.67037348817135e-12	9.1630626465104e-09	3.17207627386952e-11	-0.2860334527314796
ENSMUST00000000314	Cdh4	18.9601840595867	12.4107831173778	-0.381117190864897	-0.832819388297131	0.687199987675413	0.799610739324631	-0.554594292345813	-1.04153101920636	0.579172193915908	0.297629164576525	0.658707318955204	0.391322143781846	0.451702197432234
ENSMUST00000000317	Ckmt1	8.46679392412675	2.74271387183122	-0.422086679553411	-1.06301021571288	0.912374729464412	1.11785778285161	-0.462624255059308	-0.950935111800344	0.64363371980395	0.341637316430308	0.717101817879652	0.438530576433313	0.640923536159469
ENSMUST00000000326	Bcl6b	53.1164947700069	37.2773356535889	0.885586134072181	-0.651296826554976	0.447593708157539	0.512424339707995	1.97854911258154	-1.2710107153109	0.047866793851516	0.203724836623158	0.079904186022424	0.286571728875782	1.536882960627157
ENSMUST00000000329	Alox12	403.56182267333	376.406647445404	-3.23929225167759	-2.5032591189895	0.253454205387627	0.240255665565036	-12.7805819860968	-10.4191470910886	2.10488547699952e-37	2.02763321208089e-25	6.08203317490954e-36	4.64755734955869e-24	-0.7360331326880902
ENSMUST00000000342	Ccl11	1.03672664966246	1.67971681495372	-0.495839296833092	-1.07370979469535	1.00254972900001	1.11415995182456	-0.494578256310202	-0.963694479358222	0.62089785385099	0.335199122958708	0.696727958516872	0.431433612098223	0.577870497862258
ENSMUST00000000348	Rtca	715.190087604738	468.637806367522	0.801277908785538	1.08161653105079	0.163939696005162	0.230192378740517	4.88763812737769	4.69875039724942	1.02052891864943e-06	2.61758124613262e-06	3.8753487985115e-06	1.09875114884847e-05	-0.28033862226525197
ENSMUST00000000349	Dbt	282.913342388936	225.438575662921	0.393976234367878	0.737748184369254	0.225524528404685	0.242527427397269	1.74693297068299	3.04191650522394	0.0806489658402468	0.00235077091090308	0.126958262839857	0.00580296295290175	-0.34377195000137606
ENSMUST00000000356	Dazap2	623.179434902145	532.270882016649	0.836347513501888	0.471791209747272	0.174637836700937	0.190231150351091	4.78903958787644	2.48009439503748	1.67581421821809e-06	0.0131347605399844	6.19291177247234e-06	0.0269939621031098	0.36455630375461595
ENSMUST00000000365	Mcts1	403.506349017981	273.985461368442	1.09015120637412	0.859672987391788	0.191902521924177	0.235731735539921	5.68075497624179	3.64682754921729	1.34101473507981e-08	0.000265497978008334	6.3221746801448e-08	0.000786820366223323	0.23047821898233212
ENSMUST00000000369	Rem1	76.5914731120787	62.1328998469438	1.85645028985352	1.24589180249506	0.387587498207737	0.414808955411675	4.78975792159972	3.0035315926547	1.66982639203383e-06	0.00266865840113311	6.17827280162315e-06	0.00650997149644022	0.61055848735846
ENSMUST00000000384	Trappc10	837.970192659584	626.880972714284	-0.256733496394553	0.0330154768412225	0.150798169163919	0.176273846687572	-1.70249743626185	0.187296513133563	0.0886621586646125	0.851428156729594	0.138050573787314	0.889680544919178	-0.28974897323577553
ENSMUST00000000388	Ccm2	744.839827412827	638.143623220665	0.176307737465871	-0.181683904000796	0.185364846014802	0.182167395632639	0.951139017221164	-0.997345893703072	0.341533810473882	0.318596644417741	0.431862193447177	0.41391689391561	0.357991641466667
ENSMUST00000000395	Tmprss2	0.278546941410735	0.469609926665705	-0.232349300433217	-0.454563278034047	0.787928591766646	0.866031089134472	-0.294886240785167	-0.524881016094175	0.768080783092457	0.599665907149438			0.22221397760083
ENSMUST00000000412	Egfl6	667.337422933276	105.942848215937	2.1062468061034	-2.51313591189729	0.47396530022373	0.394023886222723	4.44388398287633	-6.37813086914415	8.83492586077676e-06	1.79262303596117e-10	2.97417996556847e-05	1.28157691079213e-09	4.61938271800069
ENSMUST00000000421	Tssk3	0.213209939517815	0.0	0.195886880390463		0.787928591766646		0.248609940592785		0.803662518402305				
ENSMUST00000000430	Galnt1	2453.76632669155	2002.82398004844	-1.03890322612298	-1.03124983996047	0.121258174180058	0.1420128625452	-8.56769643076018	-7.26166504553237	1.05575671806424e-17	3.82354082779065e-13	1.12144311343322e-16	3.62586809745318e-12	-0.007653386162510101
ENSMUST00000000445	Myf5	0.498254478902627	0.0	-0.0100914113189325		0.811269834252515		-0.012439031864448		0.990075344464203				
ENSMUST00000000449	Mkrn2	433.017998889524	344.612959669542	0.672472361583135	0.589309519437429	0.187494964665848	0.208574724540738	3.5866155807523	2.82541195120853	0.000334997616363811	0.00472198637728029	0.000883318900435666	0.0108617896079844	0.0831628421457059
ENSMUST00000000450	Pparg	24.7834932477538	16.3365555282584	0.536654183120286	-1.0597999695608	0.614093430490709	0.740400880347047	0.873896636040312	-1.43138669562905	0.382174546839582	0.152319419280464	0.472622955640696	0.225352314108525	1.596454152681086
ENSMUST00000000451	Raf1	3477.79792932474	5218.33661344626	-0.16631215799506	-0.583075642768181	0.123317510661204	0.146434974141127	-1.34864997763357	-3.9818058915778	0.177449419757359	6.83936262400703e-05	0.249801440302215	0.000226926544499105	0.41676348477312103
ENSMUST00000000466	Plin2	596.883053053337	736.729267258279	0.195312514707792	-0.852044622807972	0.168351119775019	0.168598312574669	1.16014978082001	-5.05369602931595	0.245987829221366	4.33341101560739e-07	0.329620975059878	2.062935531644e-06	1.047357137515764
ENSMUST00000000500	Pdgfb	45.529019861191	38.2112630497405	0.0467796195693008	-1.9357622160652	0.540532961124607	0.546573595581422	0.0865435097093308	-3.54163141380077	0.931034370046013	0.000397660719140167	0.948953914542279	0.00114650651736705	1.9825418356345008
ENSMUST00000000505	Mcm7	2104.02591486113	1376.94266591702	1.38454253339149	1.18745063704332	0.145243761857345	0.18299997996182	9.53254388130869	6.48880200583119	1.53475423098221e-21	8.6521579242349e-11	2.13269330780477e-20	6.41097427868608e-10	0.19709189634817004
ENSMUST00000000543	Grasp	169.817691667626	122.10341809505	1.02442072725391	0.192545782284651	0.295874794775825	0.318142762671837	3.46234537494172	0.605218175222993	0.000535489508845175	0.545034040929353	0.00136072827033891	0.63413556797355	0.8318749449692591
ENSMUST00000000544	Acvr1b	192.057718738545	165.463535095904	-1.06191064468703	-0.505528038974657	0.257789286364491	0.302211132372058	-4.11929704163726	-1.67276445115295	3.8002998843922e-05	0.0943736756283514	0.000116341743149892	0.150107821979434	-0.5563826057123729
ENSMUST00000000573	Ovgp1	5.15918144923878	3.33398838042498	-1.28171589934039	-1.66811176026618	1.03201814355625	1.11276544416741	-1.24195093598229	-1.49906862134302	0.21425466514596	0.133855830958128	0.293168344312752	0.202111371365014	0.3863958609257898
ENSMUST00000000574	Adora3	1.15173234607038	0.457794642613059	1.10707709792811	-0.437563619995648	0.988051648480438	0.840912494548107	1.12046480528698	-0.520343820352898	0.262515742307995	0.602823958881936	0.347294400002846		1.544640717923758
ENSMUST00000000579	Sox9	2752.26273078708	2332.87011673704	-1.1287251445679	-0.778846967499999	0.120249439021489	0.170644669420382	-9.38653147784077	-4.56414472333335	6.20086420966951e-21	5.01534736547864e-06	8.35367118273979e-20	2.01890425339997e-05	-0.34987817706790103
ENSMUST00000000594	C1d	355.655404351549	264.260427655253	-2.28766829046469	-2.49518643568974	0.215361490534899	0.265243663933112	-10.6224575469958	-9.40714812444671	2.34309897292411e-26	5.09780696364335e-21	4.2867525556148e-25	9.03638659034863e-20	0.20751814522505008
ENSMUST00000000608	Gm2a	451.575085625585	335.299781019094	1.81769916969847	1.33112158771658	0.197425229017179	0.213453627620419	9.20702576234721	6.23611602461823	3.35286241647819e-20	4.48568455962371e-10	4.24589003227582e-19	3.06231338233496e-09	0.48657758198188983
ENSMUST00000000632	Zfp354c	223.559356672052	148.819817191089	-2.06735882171249	-1.56083262423977	0.278250216148693	0.348220340127018	-7.42985522285353	-4.48231319190153	1.08716606733602e-13	7.38382706929158e-06	8.38136550482498e-13	2.8850231815618e-05	-0.50652619747272
ENSMUST00000000641	Sema4f	162.919553644282	143.947572356109	4.4761777782361	2.96979724624704	0.378758270053805	0.325648123005176	11.8180331154228	9.11965104801123	3.14972635839476e-32	7.5366603067279e-20	7.45844958655332e-31	1.24019448330595e-18	1.5063805319890604
ENSMUST00000000642	Hk2	1456.14894930256	1003.6154875734	0.0961787398827974	0.313111036813614	0.172447505649145	0.581064645116363	0.557727637293165	0.538857491064373	0.577030382423759	0.589985190659585	0.656815183620229	0.674471866022692	-0.21693229693081661
ENSMUST00000000687	Haao	5.58654070206084	5.27041614475042	0.543804357753863	0.74981761521495	0.996210913589376	1.00229246730033	0.545872716646438	0.748102614434068	0.585153433912983	0.454398265174754	0.664399614694743	0.549618024005562	-0.206013257461087
ENSMUST00000000696	Cd52	1.29092639963697	2.25294626424785	-0.404785550284087	-1.44268723503535	1.05238833133537	1.12200844138218	-0.384635156273975	-1.28580782623893	0.700507743378062	0.198510138207325	0.763870779993615	0.280539446708009	1.037901684751263
ENSMUST00000000707	Loxl3	10246.3725449852	11371.8627073405	-0.262496449014654	0.634262589068312	0.119148997650192	0.133730429761752	-2.20309406030685	4.7428441694107	0.0275881197564018	2.10738375541799e-06	0.049211879962332	8.99715068224945e-06	-0.896759038082966
ENSMUST00000000717	Tcl1b5	0.0	0.0											
ENSMUST00000000724	Kat2b	318.621145331046	371.155753223716	0.762517576755461	1.16698066759621	0.210280752665193	0.208252395075905	3.62618816554045	5.60368425616843	0.000287635793723595	2.09842818158203e-08	0.000767467948698556	1.18480867658226e-07	-0.40446309084074905
ENSMUST00000000727	Rab5b	237.789318690195	250.537949088843	2.0835852526126	2.48997642626212	0.247833911594164	0.251749126155835	8.40718382407868	9.89070533941316	4.19972585287887e-17	4.56797950551712e-23	4.253171599129e-16	9.30194853813028e-22	-0.4063911736495198
ENSMUST00000000746	Dnmt3l	0.505222704443406	0.303638564790945	0.474233870855593	0.28247863399023	0.81545123167941	0.839254512639843	0.581560064455253	0.336582800254126	0.56086304915407	0.736431423834636			0.191755236865363
ENSMUST00000000755	Sult5a1	87.5091835898506	47.1925967741879	2.87543597627172	1.5728978509924	0.375981256065016	0.479337588643995	7.64781735761446	3.28139893105815	2.04419275488467e-14	0.00103293535903762	1.67999881994274e-13	0.00276420415501815	1.3025381252793198
ENSMUST00000000756	Rpl13	4666.75086801901	3436.92730199324	4.17636648505051	3.92112608433527	0.123487815462084	0.151889233001188	33.8200693681624	25.8156948116565	1.00000908946676e-250	5.91026388004786e-147	6.93482493804975e-248	2.00301657306193e-144	0.2552404007152398
ENSMUST00000000767	Rpa1	1149.73049098186	726.767194549721	0.20225646479779	-0.00485200743025654	0.14691020217629	0.188479120619677	1.37673532403887	-0.0257429439096714	0.168594093285526	0.979462370908171	0.238929133954565	0.985834209270747	0.20710847222804654
ENSMUST00000000769	Serpinf1	5349.72507853229	4729.43957854538	0.752427257176228	-0.679190338775541	0.159659042993368	0.480529082896192	4.71271306071578	-1.41342191960994	2.44440284692267e-06	0.157531704348528	8.81352776918415e-06	0.231643210712495	1.431617595951769
ENSMUST00000000776	Tubgcp3	757.721844000957	556.437816881609	-0.419031364853372	-0.461106696705046	0.153829000199942	0.183921354789332	-2.72400759485356	-2.50708623385908	0.00644950233443997	0.0121731009398691	0.0133623705358443	0.025221531117627	0.042075331851674
ENSMUST00000000804	Ddx3x	3268.72714774795	2409.99646396189	-11.8712137594752	-11.0067272233714	0.675443314008972	0.768199352384184	-17.5754404748131	-14.3279569153644	3.79928191645366e-69	1.46363398755569e-46	3.09100237705668e-67	8.50341476688479e-45	-0.8644865361038008
ENSMUST00000000808	Il12rb1	3.10609794257921	3.69932010671711	-1.2845942140589	-2.04660948116096	1.07222470321238	1.101270667451	-1.19806437047222	-1.85840733041409	0.230891958232694	0.0631111921002352	0.312530135313009	0.106461804735097	0.7620152671020601
ENSMUST00000000809	Slc5a5	0.468210194059862	0.865985443176588	-0.409185380959755	-0.897888151862885	0.800279103165912	1.00042070476914	-0.5113033432224	-0.897510564887879	0.609138664366003	0.369446538465718			0.48870277090312997
ENSMUST00000000811	Kcnn3	14.9944362953414	10.1255521927117	0.186021699330426	-0.245955353602037	0.752951499937052	0.848180364046637	0.24705668206515	-0.289980013718536	0.804864357395482	0.771831527734302	0.8496114552588	0.826966500998875	0.431977052932463
ENSMUST00000000828	Txnrd3	428.904523427068	274.955331197449	-0.414470545185109	0.00301969502817316	0.20426213444223	0.244379780323803	-2.02911100638837	0.0123565665873505	0.0424469851082269	0.99014113717904	0.0719370934634131	0.993797918963844	-0.4174902402132822
ENSMUST00000000834	Fasl	0.513057461536039	0.0	0.423237493770072		0.792073493634442		0.534341190775165		0.593105498782977				
ENSMUST00000000889	Il4	0.857877805309018	1.48844556113123	0.900389525446436	1.55475681756664	0.928450648333861	1.08232782245907	0.969776397983262	1.43649344062338	0.332157959825473	0.150861981499618	0.422132504488905	0.223567875550814	-0.654367292120204
ENSMUST00000000895	Necab3	42.5499095027404	60.9748092816135	-1.56885456210704	-2.51193200571296	0.51667605919629	0.45393655680375	-3.03643750118295	-5.53366316958461	0.00239391731764585	3.13610960429481e-08	0.00541176931028819	1.73155097391514e-07	0.9430774436059202
ENSMUST00000000896	Pxmp4	191.696466620536	181.550942511113	-1.38654473585601	-1.08525059643374	0.269858127934496	0.277750634079993	-5.13805067302836	-3.907283956447	2.77603034253579e-07	9.33394364872608e-05	1.131150808012e-06	0.000302365393481946	-0.3012941394222699
ENSMUST00000000910	Dbh	3.93102901036718	3.09530697701008	2.63321375853147	1.4185637304507	1.0779046362377	1.10995813581668	2.44290048489112	1.27803354439756	0.0145697542006438	0.201237598912809	0.0278267974326525	0.283577465887034	1.2146500280807702
ENSMUST00000000925	Smarcb1	2414.94618149202	1776.61272043973	-0.388064256445671	-0.0682198443609689	0.124068879268766	0.143339522726109	-3.12781302396568	-0.4759318509196	0.00176112176916981	0.634122929861394	0.0040956908854072	0.713278541975365	-0.3198444120847021
ENSMUST00000000939	Hip1r	3217.11136537596	2823.83610928349	-0.626957366541016	-0.43691551451667	0.13167438906729	0.149055450855294	-4.76142225517081	-2.93122802292441	1.92233353850286e-06	0.00337624860430989	7.04629834412715e-06	0.0080498362870598	-0.19004185202434598
ENSMUST00000000940	Nsun5	258.253073938356	191.681306642187	0.291625453601333	0.158276791938363	0.246052984568467	0.259523456666831	1.18521404693705	0.6098747063991	0.235932827415475	0.541944808897516	0.318403277328474	0.631418712437362	0.13334866166297002
ENSMUST00000000958	Top1mt	34.0283359542692	21.3776690441779	-4.46028109780635	-3.9178239933821	0.951127497944805	1.02085750046268	-4.68946708768711	-3.83777754643176	2.73917485502252e-06	0.000124152873609943	9.82043412449358e-06	0.000393496326645276	-0.5424571044242499
ENSMUST00000000964	Hoxa1	6.49036344885632	7.60698045073425	-3.46447384829546	-1.98548855435674	1.04769689359573	0.960645635978586	-3.30675204772753	-2.06682722535264	0.000943843965238427	0.0387504371076419	0.00230469477963904	0.0699700268666973	-1.47898529393872
ENSMUST00000000985	Oxa1l	1312.28286403264	1119.7478010372	1.07000086511952	1.19130402143462	0.137019010444177	0.162290957360986	7.80914167786555	7.3405446662366	5.75787474885959e-15	2.12726363939385e-13	4.94409964431852e-14	2.07109922319645e-12	-0.12130315631509991
ENSMUST00000001002	Heatr6	536.20630106032	432.602837724181	0.358515310952415	0.135084282728429	0.172104584431404	0.195770433039047	2.08312470081417	0.690013709585483	0.0372398584095066	0.490185565934036	0.0640666341426633	0.583581577911096	0.223431028223986
ENSMUST00000001008	Ccl3	2.06136569777881	5.32101949808254	0.0990280449396194	-0.170132062971902	1.08078531583139	1.01782699193371	0.091626008874336	-0.167152241314291	0.92699518627519	0.867250261550824	0.945631192051387	0.902173516254799	0.2691601079115214
ENSMUST00000001027	Aox1	37.3948002999849	39.3205236453376	0.182376026853651	1.83352920351513	0.517370035494481	0.518832124303798	0.35250597124231	3.53395466014268	0.724458841102226	0.000409391299930067	0.783011288627855	0.00117722742691002	-1.651153176661479
ENSMUST00000001036	Tyk2	328.609386977628	283.706638692285	-0.0675319709510705	-0.105941173381814	0.206234355514466	0.223972275498434	-0.327452575894096	-0.473010211402503	0.743325606420665	0.636205893965243	0.800018535681336	0.714787844527493	0.0384092024307435
ENSMUST00000001040	Icam4	1.87039879201365	2.02541187867834	-1.64503765626846	-1.14046878753032	1.05561786596583	1.11078312033811	-1.55836473529495	-1.02672498946794	0.119146811247717	0.304549978829168	0.177671002682829	0.399094494444335	-0.50456886873814
ENSMUST00000001042	Ilf2	2062.59178105695	1446.27748796567	0.583011532302358	0.761755306149976	0.1292897568472	0.148087006737159	4.50934046531919	5.14397125672223	6.50294749954072e-06	2.68990707526527e-07	2.22149717184639e-05	1.31846202855805e-06	-0.17874377384761797
ENSMUST00000001046	S100a4	519.302128948118	519.842518017677	1.14552067771066	-0.428492345633986	0.521102982200277	0.230756377388097	2.19826160440279	-1.85690359020209	0.0279304688684718	0.06332487170772	0.0497251122410214	0.106746355268556	1.5740130233446459
ENSMUST00000001047	S100a3	3.85561465375119	4.81787503292548	-2.63724916612129	-2.48471315801996	1.0787242614323	1.07781263440035	-2.44478525273885	-2.30532940393889	0.0144938413990444	0.0211481319567635	0.0277036110111935	0.0413208662007648	-0.15253600810132983
ENSMUST00000001055	Icam2	74.1740284085357	57.435734723631	0.821153880346746	-1.01314080332963	0.447133832637188	0.448800335932353	1.836483442784	-2.25744216796294	0.0662861886514927	0.0239804593294732	0.106571623463423	0.0460644882720273	1.834294683676376
ENSMUST00000001059	Ern1	280.093774284697	253.760220459404	-1.27653790047268	-1.13284203731071	0.224358134862955	0.252312498976579	-5.68973307454362	-4.48983717376549	1.27238109038878e-08	7.12776380404837e-06	6.01027759303657e-08	2.78956805022888e-05	-0.14369586316197003
ENSMUST00000001079	Sec24b	1140.33430785051	925.126452727534	0.0940383160930071	0.368941282980084	0.137560957164099	0.159429041249576	0.683611963973375	2.31414101275645	0.494220227864485	0.0206599883591535	0.580851358113994	0.0405005198050118	-0.2749029668870769
ENSMUST00000001080	N4bp3	66.2424850951877	50.1695537895856	-0.407859869034835	-2.06125487901804	0.421269312181326	0.482019171355562	-0.968168953306717	-4.27629231679989	0.332959997560078	1.90031668666205e-05	0.423041043837673	6.93560567380543e-05	1.653395009983205
ENSMUST00000001081	Rmnd5b	856.802727336025	655.636168045531	1.75035616680654	1.95785830891744	0.162550108639591	0.180534286909517	10.7681021037486	10.84480041123	4.86935105254807e-27	2.11096106383391e-27	9.19745257824352e-26	5.30873141035544e-26	-0.2075021421109
ENSMUST00000001092	Zfp276	192.787007998276	169.841140126164	-0.750666343133595	-0.717050611290159	0.259053529652461	0.271342968917464	-2.89772675223019	-2.64259882668369	0.00375877914163619	0.00822724515296563	0.00815176480113892	0.017876142193148	-0.033615731843436025
ENSMUST00000001109	Mfsd10	668.488884306967	480.614360433889	-1.17421805807779	-0.71945389292529	0.161725342524935	0.191234014479629	-7.26056930685892	-3.76216487889465	3.85464477851638e-13	0.000168448935388488	2.83675197220444e-12	0.000519996128024233	-0.45476416515249984
ENSMUST00000001112	Grk4	8.30047173108865	10.1487898003972	-2.224725470142	-1.68794791977518	0.936380824090555	0.876783775244158	-2.37587679382769	-1.925158707807	0.0175073074581316	0.0542095061747543	0.0327837107512884	0.0934841423420708	-0.5367775503668197
ENSMUST00000001115	Grk6	794.635165428102	565.425290345591	-0.76134391696277	-0.892417103220213	0.155034990654183	0.186211749740043	-4.91078764703513	-4.79248546059019	9.07112821118739e-07	1.64727713280327e-06	3.46908718853787e-06	7.15949395673947e-06	0.1310731862574429
